# #nodes     | #leaves    | min depth  | max depth  | depth diff | %left      | %right     
  203           67            3           13           10          0.183          0.817        
  204           68            3           13           10          0.182          0.818        
  205           69            3           13           10          0.186          0.814        
  206           69            3           13           10          0.185          0.815        
  207           70            3           13           10          0.184          0.816        
  208           71            3           13           10          0.184          0.816        
  209           72            3           13           10          0.183          0.817        
  210           72            3           13           10          0.182          0.818        
  211           72            3           13           10          0.181          0.819        
  212           72            3           13           10          0.180          0.820        
  213           73            3           13           10          0.179          0.821        
  214           73            3           13           10          0.183          0.817        
  215           73            3           13           10          0.182          0.818        
  216           73            3           13           10          0.186          0.814        
  217           73            3           13           10          0.185          0.815        
  218           74            3           13           10          0.184          0.816        
  219           75            3           13           10          0.183          0.817        
  220           75            3           13           10          0.183          0.817        
  221           75            3           13           10          0.182          0.818        
  222           75            3           13           10          0.181          0.819        
  223           75            3           13           10          0.180          0.820        
  224           76            3           13           10          0.179          0.821        
  225           77            3           13           10          0.179          0.821        
  226           77            3           13           10          0.178          0.822        
  227           77            3           13           10          0.177          0.823        
  228           78            3           13           10          0.176          0.824        
  229           78            3           13           10          0.175          0.825        
  230           78            3           13           10          0.175          0.825        
  231           79            3           13           10          0.174          0.826        
  232           79            3           14           11          0.173          0.827        
  233           80            3           14           11          0.177          0.823        
  234           80            3           14           11          0.176          0.824        
  235           80            3           14           11          0.175          0.825        
  236           80            3           14           11          0.174          0.826        
  237           80            3           14           11          0.174          0.826        
  238           80            3           14           11          0.173          0.827        
  239           81            3           14           11          0.172          0.828        
  240           81            3           14           11          0.172          0.828        
  241           81            3           14           11          0.171          0.829        
  242           81            3           14           11          0.170          0.830        
  243           81            3           14           11          0.169          0.831        
  244           81            3           14           11          0.169          0.831        
  245           82            3           14           11          0.168          0.832        
  246           82            3           14           11          0.167          0.833        
  247           82            3           14           11          0.171          0.829        
  248           83            3           14           11          0.170          0.830        
  249           84            3           14           11          0.169          0.831        
  250           84            3           14           11          0.169          0.831        
  251           84            3           14           11          0.168          0.832        
  252           84            3           14           11          0.167          0.833        
  253           84            3           14           11          0.167          0.833        
  254           84            3           14           11          0.166          0.834        
  255           85            3           14           11          0.165          0.835        
  256           85            3           14           11          0.165          0.835        
