# #nodes     | #leaves    | min depth  | max depth  | depth diff | %left      | %right     
    1            1            0            0            0          1.000          1.000        
    2            1            1            1            0          0.000          1.000        
    3            2            1            1            0          0.500          0.500        
    4            2            1            2            1          0.667          0.333        
    5            2            2            2            0          0.500          0.500        
    6            3            2            2            0          0.600          0.400        
    7            3            2            3            1          0.667          0.333        
    8            4            2            3            1          0.714          0.286        
    9            4            2            4            2          0.750          0.250        
   10            4            2            4            2          0.778          0.222        
   11            5            2            4            2          0.800          0.200        
   12            5            2            5            3          0.818          0.182        
   13            5            2            5            3          0.833          0.167        
   14            6            2            5            3          0.846          0.154        
   15            6            2            5            3          0.857          0.143        
   16            6            2            5            3          0.867          0.133        
   17            6            3            5            2          0.813          0.188        
   18            7            3            5            2          0.765          0.235        
   19            7            3            5            2          0.722          0.278        
   20            7            3            5            2          0.684          0.316        
   21            8            3            5            2          0.700          0.300        
   22            8            3            6            3          0.714          0.286        
   23            9            3            6            3          0.682          0.318        
   24            9            3            6            3          0.652          0.348        
   25           10            2            6            4          0.625          0.375        
   26           10            2            7            5          0.640          0.360        
   27           10            2            7            5          0.654          0.346        
   28           10            2            7            5          0.667          0.333        
   29           10            2            7            5          0.643          0.357        
   30           11            2            7            5          0.655          0.345        
   31           11            2            7            5          0.633          0.367        
   32           12            2            7            5          0.645          0.355        
   33           13            2            7            5          0.625          0.375        
   34           13            2            7            5          0.606          0.394        
   35           13            2            7            5          0.588          0.412        
   36           14            2            7            5          0.571          0.429        
   37           15            2            7            5          0.583          0.417        
   38           16            2            7            5          0.595          0.405        
   39           17            2            7            5          0.579          0.421        
   40           17            2            7            5          0.590          0.410        
   41           17            2            7            5          0.600          0.400        
   42           17            2            7            5          0.585          0.415        
   43           17            3            7            4          0.571          0.429        
   44           18            3            7            4          0.581          0.419        
   45           19            3            7            4          0.568          0.432        
   46           19            3            7            4          0.556          0.444        
   47           19            3            7            4          0.565          0.435        
   48           19            3            7            4          0.553          0.447        
   49           19            4            7            3          0.542          0.458        
   50           19            4            7            3          0.551          0.449        
   51           19            4            7            3          0.560          0.440        
   52           20            4            7            3          0.549          0.451        
   53           21            4            7            3          0.538          0.462        
   54           21            4            8            4          0.528          0.472        
   55           21            4            8            4          0.537          0.463        
   56           22            4            8            4          0.527          0.473        
   57           23            4            8            4          0.536          0.464        
   58           24            4            8            4          0.526          0.474        
   59           25            3            8            5          0.517          0.483        
   60           25            3            8            5          0.525          0.475        
   61           25            3            8            5          0.517          0.483        
   62           25            3            8            5          0.525          0.475        
   63           25            3            8            5          0.532          0.468        
   64           25            3            9            6          0.524          0.476        
