# #nodes     | #leaves    | min depth  | max depth  | depth diff | %left      | %right     
    1            1            0            0            0          1.000          1.000        
    2            1            1            1            0          0.000          1.000        
    3            1            2            2            0          0.000          1.000        
    4            1            3            3            0          0.000          1.000        
    5            2            2            3            1          0.000          1.000        
    6            3            2            3            1          0.000          1.000        
    7            4            1            3            2          0.167          0.833        
    8            4            1            4            3          0.143          0.857        
    9            4            2            4            2          0.250          0.750        
   10            4            2            4            2          0.222          0.778        
   11            5            2            4            2          0.200          0.800        
   12            5            2            4            2          0.273          0.727        
   13            5            2            5            3          0.250          0.750        
   14            6            2            5            3          0.308          0.692        
   15            6            2            5            3          0.286          0.714        
   16            6            2            5            3          0.333          0.667        
   17            6            3            5            2          0.313          0.688        
   18            7            3            5            2          0.294          0.706        
   19            7            3            5            2          0.278          0.722        
   20            7            3            5            2          0.263          0.737        
   21            8            3            5            2          0.300          0.700        
   22            8            3            5            2          0.333          0.667        
   23            9            3            5            2          0.318          0.682        
   24            9            3            6            3          0.304          0.696        
   25            9            3            6            3          0.292          0.708        
   26            9            3            6            3          0.320          0.680        
   27            9            3            6            3          0.346          0.654        
   28            9            3            6            3          0.333          0.667        
   29            9            3            6            3          0.321          0.679        
   30           10            3            6            3          0.310          0.690        
   31           10            3            6            3          0.300          0.700        
   32           11            3            6            3          0.323          0.677        
   33           12            3            6            3          0.313          0.688        
   34           12            3            6            3          0.303          0.697        
   35           12            3            6            3          0.294          0.706        
   36           13            3            6            3          0.286          0.714        
   37           14            3            6            3          0.278          0.722        
   38           15            3            6            3          0.270          0.730        
   39           16            3            6            3          0.263          0.737        
   40           16            3            6            3          0.256          0.744        
   41           16            3            6            3          0.250          0.750        
   42           16            3            7            4          0.244          0.756        
   43           17            3            7            4          0.238          0.762        
   44           18            3            7            4          0.256          0.744        
   45           19            3            7            4          0.250          0.750        
   46           19            3            7            4          0.244          0.756        
   47           19            3            7            4          0.239          0.761        
   48           19            3            7            4          0.234          0.766        
   49           19            3            7            4          0.229          0.771        
   50           19            3            7            4          0.224          0.776        
   51           19            4            7            3          0.240          0.760        
   52           20            4            7            3          0.235          0.765        
   53           21            4            7            3          0.231          0.769        
   54           21            4            8            4          0.226          0.774        
   55           21            4            8            4          0.241          0.759        
   56           22            4            8            4          0.236          0.764        
   57           23            4            8            4          0.232          0.768        
   58           24            4            8            4          0.228          0.772        
   59           24            4            8            4          0.224          0.776        
   60           25            4            8            4          0.220          0.780        
   61           25            4            8            4          0.217          0.783        
   62           25            4            8            4          0.213          0.787        
   63           25            4            8            4          0.210          0.790        
   64           25            4            9            5          0.206          0.794        
